ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Age,Total_Spending,Total_Purchases,Family_Size,Customer_Tenure_Days,Cluster,Customer_Segment
8690,1962,Graduation,Partner,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,0,52,1385,22,2,436,1.0,Higher-Value Customers
2937,1974,PhD,Alone,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,1,40,871,22,2,305,1.0,Higher-Value Customers
9701,1988,Graduation,Partner,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,1,26,312,9,3,467,0.0,Lower-Value Customers
9949,1976,Graduation,Partner,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,38,877,12,4,619,1.0,Higher-Value Customers
10837,1975,Graduation,Partner,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,1,39,68,5,3,609,0.0,Lower-Value Customers
3120,1981,Graduation,Partner,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,1,33,22,3,3,305,0.0,Lower-Value Customers
5885,1973,2n Cycle,Partner,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,3,41,211,9,5,676,0.0,Lower-Value Customers
4050,1966,Master,Partner,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,0,48,127,7,2,8,0.0,Lower-Value Customers
3830,1953,Master,Partner,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,2,61,459,15,4,66,1.0,Higher-Value Customers
7987,1969,Graduation,Partner,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,1,45,460,15,3,114,1.0,Higher-Value Customers
7798,1972,2n Cycle,Partner,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,1,42,429,13,3,562,0.0,Lower-Value Customers
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,26,89,7,2,48,0.0,Lower-Value Customers
7055,1952,PhD,Partner,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1,62,1021,24,3,628,1.0,Higher-Value Customers
10240,1949,Graduation,Partner,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,0,65,1381,20,2,495,1.0,Higher-Value Customers
3025,1958,Graduation,Alone,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,1,56,306,12,2,356,0.0,Lower-Value Customers
9283,1978,Graduation,Alone,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,36,18,3,4,290,0.0,Lower-Value Customers
9970,1977,Graduation,Partner,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,1,37,162,8,3,255,0.0,Lower-Value Customers
2730,1955,Graduation,Alone,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0,59,1231,17,1,313,1.0,Higher-Value Customers
2795,1958,Master,Alone,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,56,13,3,4,363,0.0,Lower-Value Customers
9260,1945,PhD,Partner,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0,69,1706,25,2,601,1.0,Higher-Value Customers
8182,1984,Graduation,Partner,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,1,30,121,7,3,175,0.0,Lower-Value Customers
10095,1975,PhD,Alone,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,39,1293,19,1,424,1.0,Higher-Value Customers
8475,1973,PhD,Partner,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1,41,1608,22,3,120,1.0,Higher-Value Customers
4370,1966,Graduation,Partner,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,3,48,88,6,5,228,0.0,Lower-Value Customers
10573,1953,Graduation,Alone,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,0,61,421,17,1,223,1.0,Higher-Value Customers
3712,1959,Graduation,Alone,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,0,55,259,11,1,305,0.0,Lower-Value Customers
6637,1988,Graduation,Alone,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0,26,1117,14,1,239,1.0,Higher-Value Customers
3152,1957,Graduation,Partner,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,57,89,6,4,124,0.0,Lower-Value Customers
5610,1965,Graduation,Partner,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,49,36,4,4,69,0.0,Lower-Value Customers
6460,1982,Graduation,Partner,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,1,32,57,5,3,351,0.0,Lower-Value Customers
1349,1970,Graduation,Partner,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,44,148,7,4,69,0.0,Lower-Value Customers
1880,1959,PhD,Partner,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,2,55,93,6,4,150,0.0,Lower-Value Customers
641,1967,Graduation,Alone,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,1,47,119,6,2,86,0.0,Lower-Value Customers
8717,1975,PhD,Partner,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1,39,1835,27,3,655,1.0,Higher-Value Customers
10314,1948,PhD,Partner,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,0,66,1318,24,2,560,1.0,Higher-Value Customers
10854,1970,PhD,Partner,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2,44,45,5,4,37,0.0,Lower-Value Customers
10492,1959,Graduation,Partner,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,3,55,10,3,5,5,0.0,Lower-Value Customers
6935,1951,2n Cycle,Partner,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0,63,978,24,2,210,1.0,Higher-Value Customers
7698,1976,PhD,Partner,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,1,38,191,9,3,49,0.0,Lower-Value Customers
3559,1988,2n Cycle,Partner,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,26,57,6,3,50,0.0,Lower-Value Customers
10562,1946,Master,Partner,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,68,1033,23,2,274,1.0,Higher-Value Customers
10796,1984,Master,Partner,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,1,30,66,5,3,158,0.0,Lower-Value Customers
2563,1961,Basic,Partner,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,53,43,5,2,14,0.0,Lower-Value Customers
3518,1983,Graduation,Partner,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,1,31,50,4,3,571,0.0,Lower-Value Customers
5823,1970,PhD,Alone,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,1,44,39,5,2,113,0.0,Lower-Value Customers
3934,1966,Graduation,Partner,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,1,48,608,16,3,331,1.0,Higher-Value Customers
6982,1976,Graduation,Partner,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,38,1581,23,2,467,1.0,Higher-Value Customers
6431,1964,PhD,Partner,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,50,68,5,4,491,0.0,Lower-Value Customers
9733,1978,Basic,Partner,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1,36,80,4,3,658,0.0,Lower-Value Customers
5602,1989,PhD,Partner,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,25,1282,27,2,408,1.0,Higher-Value Customers
1324,1988,Graduation,Partner,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,1,26,91,6,3,395,0.0,Lower-Value Customers
326,1973,Graduation,Partner,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,41,315,12,4,496,0.0,Lower-Value Customers
7224,1977,Graduation,Partner,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,37,31,4,4,182,0.0,Lower-Value Customers
6999,1980,Master,Partner,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,34,834,22,2,47,1.0,Higher-Value Customers
9938,1954,Graduation,Partner,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,0,60,1600,16,2,283,1.0,Higher-Value Customers
6422,1954,Graduation,Partner,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,60,1270,16,2,528,1.0,Higher-Value Customers
3182,1973,PhD,Alone,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,2,41,263,9,3,90,0.0,Lower-Value Customers
7300,1952,Graduation,Alone,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,1,62,535,16,2,0,1.0,Higher-Value Customers
10424,1968,Graduation,Alone,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,46,1295,17,1,202,1.0,Higher-Value Customers
8727,1978,Graduation,Alone,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1,36,1150,26,2,258,1.0,Higher-Value Customers
2798,1977,PhD,Partner,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,0,37,1240,26,2,604,1.0,Higher-Value Customers
1030,1965,PhD,Alone,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,2,49,38,4,3,347,0.0,Lower-Value Customers
624,1984,Master,Alone,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,0,30,35,3,1,596,0.0,Lower-Value Customers
5176,1988,Graduation,Partner,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,1,26,53,4,3,203,0.0,Lower-Value Customers
5552,1963,Master,Alone,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,2,51,293,11,3,412,0.0,Lower-Value Customers
868,1966,Graduation,Partner,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,1,48,65,5,3,21,0.0,Lower-Value Customers
380,1954,Graduation,Alone,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1,60,1804,24,2,657,1.0,Higher-Value Customers
2677,1956,Graduation,Partner,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,1,58,241,10,3,455,0.0,Lower-Value Customers
6521,1954,Graduation,Partner,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,60,1101,19,2,103,1.0,Higher-Value Customers
6927,1968,PhD,Partner,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,2,46,264,11,4,632,0.0,Lower-Value Customers
2877,1974,Master,Partner,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,2,40,541,16,4,524,1.0,Higher-Value Customers
0,1985,Graduation,Partner,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,29,1198,16,2,421,1.0,Higher-Value Customers
1584,1977,Graduation,Partner,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,37,482,14,3,89,0.0,Lower-Value Customers
7264,1978,2n Cycle,Alone,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,36,17,3,4,48,0.0,Lower-Value Customers
6274,1948,Master,Partner,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,0,66,1615,24,2,226,1.0,Higher-Value Customers
1377,1954,Master,Alone,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,1,60,285,10,2,302,0.0,Lower-Value Customers
454,1980,Graduation,Partner,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1,34,1135,26,3,592,1.0,Higher-Value Customers
1755,1988,2n Cycle,Partner,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1,26,114,6,3,79,0.0,Lower-Value Customers
2075,1969,Graduation,Partner,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,45,1047,15,2,227,1.0,Higher-Value Customers
4785,1970,PhD,Partner,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,2,44,714,20,4,76,1.0,Higher-Value Customers
9076,1980,PhD,Partner,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,1,34,185,9,3,540,0.0,Lower-Value Customers
7079,1962,Graduation,Alone,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1,52,1245,27,2,659,1.0,Higher-Value Customers
4653,1978,Graduation,Partner,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,1,36,189,8,3,460,0.0,Lower-Value Customers
7375,1976,Graduation,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,38,576,14,3,612,1.0,Higher-Value Customers
709,1952,Graduation,Alone,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1,62,1103,15,2,567,1.0,Higher-Value Customers
460,1972,PhD,Partner,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,42,1753,16,2,690,1.0,Higher-Value Customers
3726,1986,PhD,Partner,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,1,28,17,3,3,133,0.0,Lower-Value Customers
6798,1966,Graduation,Alone,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,48,433,14,3,466,0.0,Lower-Value Customers
5341,1962,2n Cycle,Alone,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1,52,1588,13,2,540,1.0,Higher-Value Customers
1606,1971,Graduation,Partner,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,1,43,22,3,3,410,0.0,Lower-Value Customers
9617,1951,Graduation,Alone,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,63,19,4,1,74,0.0,Lower-Value Customers
3233,1965,PhD,Partner,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1,49,1117,26,3,463,1.0,Higher-Value Customers
89,1975,2n Cycle,Partner,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,1,39,69,6,3,202,0.0,Lower-Value Customers
2936,1982,Master,Partner,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,32,23,4,3,207,0.0,Lower-Value Customers
9449,1958,PhD,Alone,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,1,56,605,18,2,268,1.0,Higher-Value Customers
7297,1973,Graduation,Alone,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,1,41,57,7,2,185,0.0,Lower-Value Customers
313,1968,Graduation,Alone,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,0,46,2088,21,1,244,1.0,Higher-Value Customers
9940,1958,Graduation,Partner,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1,56,1009,14,3,553,1.0,Higher-Value Customers
10735,1971,Graduation,Alone,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,43,26,4,2,333,0.0,Lower-Value Customers
9529,1990,Graduation,Partner,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,0,24,1627,21,2,213,1.0,Higher-Value Customers
6439,1958,Graduation,Partner,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1,56,1102,24,3,681,1.0,Higher-Value Customers
7411,1964,PhD,Partner,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2,50,17,4,4,24,0.0,Lower-Value Customers
2176,1972,Graduation,Partner,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1,42,1690,14,3,405,1.0,Higher-Value Customers
9265,1953,Graduation,Partner,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1,61,1390,19,3,536,1.0,Higher-Value Customers
8867,1988,PhD,Partner,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,26,2126,19,2,667,1.0,Higher-Value Customers
8932,1969,Master,Partner,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1,45,1531,21,3,608,1.0,Higher-Value Customers
10236,1975,Master,Alone,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,1,39,64,5,2,286,0.0,Lower-Value Customers
6340,1985,Graduation,Alone,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,1,29,26,4,2,245,0.0,Lower-Value Customers
10089,1974,Graduation,Alone,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,0,40,1112,28,1,450,1.0,Higher-Value Customers
2227,1958,2n Cycle,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,56,210,9,2,645,0.0,Lower-Value Customers
10992,1967,Graduation,Partner,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,47,1148,21,4,669,1.0,Higher-Value Customers
5304,1974,PhD,Alone,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1,40,33,4,2,624,0.0,Lower-Value Customers
309,1961,PhD,Partner,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1,53,1101,16,3,621,1.0,Higher-Value Customers
3406,1964,Graduation,Alone,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,1,50,322,12,2,615,0.0,Lower-Value Customers
2661,1964,Graduation,Alone,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,50,44,6,3,390,0.0,Lower-Value Customers
3153,1957,PhD,Alone,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,57,17,3,4,203,0.0,Lower-Value Customers
10264,1979,Graduation,Alone,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,35,31,4,2,627,0.0,Lower-Value Customers
1184,1968,PhD,Alone,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,2,46,845,22,3,403,1.0,Higher-Value Customers
4200,1970,Master,Partner,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1,44,275,11,3,12,0.0,Lower-Value Customers
9396,1978,PhD,Partner,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1,36,25,3,3,583,0.0,Lower-Value Customers
2387,1952,Master,Partner,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,2,62,275,11,4,511,0.0,Lower-Value Customers
6690,1966,Master,Partner,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,2,48,90,7,4,472,0.0,Lower-Value Customers
1225,1963,Graduation,Partner,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,0,51,1495,18,2,3,1.0,Higher-Value Customers
9703,1970,PhD,Partner,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,2,44,184,7,4,622,0.0,Lower-Value Customers
291,1970,Graduation,Partner,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0,44,981,12,2,375,1.0,Higher-Value Customers
4557,1970,Graduation,Partner,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,1,44,67,6,3,268,0.0,Lower-Value Customers
2379,1953,Graduation,Alone,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,0,61,1635,12,1,645,1.0,Higher-Value Customers
5726,1983,Master,Alone,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,1,31,60,7,2,101,0.0,Lower-Value Customers
3066,1975,PhD,Partner,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,1,39,231,10,3,145,0.0,Lower-Value Customers
6336,1960,Graduation,Partner,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,54,48,6,4,84,0.0,Lower-Value Customers
10967,1963,Graduation,Alone,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,51,99,6,3,508,0.0,Lower-Value Customers
2304,1963,PhD,Partner,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,1,51,770,21,3,286,1.0,Higher-Value Customers
3445,1956,Graduation,Alone,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0,58,957,21,1,528,1.0,Higher-Value Customers
7828,1981,Master,Partner,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,0,33,818,11,2,60,1.0,Higher-Value Customers
3762,1986,PhD,Alone,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,0,28,925,16,1,453,1.0,Higher-Value Customers
4391,1968,Master,Alone,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,46,908,21,2,434,1.0,Higher-Value Customers
4669,1981,Basic,Partner,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,1,33,102,7,3,503,0.0,Lower-Value Customers
10144,1976,Graduation,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,38,576,14,3,612,1.0,Higher-Value Customers
8652,1946,Graduation,Partner,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,0,68,317,11,2,667,0.0,Lower-Value Customers
1672,1974,PhD,Partner,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,1,40,461,14,3,120,1.0,Higher-Value Customers
8962,1975,Master,Partner,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,2,39,37,5,4,73,0.0,Lower-Value Customers
9974,1974,Graduation,Partner,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,1,40,70,6,3,352,0.0,Lower-Value Customers
10983,1952,Graduation,Partner,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0,62,930,22,2,516,1.0,Higher-Value Customers
8148,1956,Master,Partner,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,2,58,859,20,4,537,1.0,Higher-Value Customers
10102,1966,Graduation,Alone,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,0,48,1478,21,1,48,1.0,Higher-Value Customers
